y	yend	x	xend	showSelected1	PANEL
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.05	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.1	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.15	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.2	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.25	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.3	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.35	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.4	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.45	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.5	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.55	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.6	1
-0.00900048066388561	-0.00900048066388561	0.1800575	197.9916495	4.65	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	4.66816745440284	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	4.66816745440284	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	4.7	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	4.7	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	4.75	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	4.75	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	4.8	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	4.8	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	4.84102739939653	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	4.84102739939653	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	4.85	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	4.85	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	4.9	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	4.9	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	4.95	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	4.95	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	5	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	5	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	5.05	1
-0.00291162265908633	-0.00291162265908633	60.057755	197.9916495	5.05	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	4.91980750606868	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	4.91980750606868	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	4.91980750606868	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.09266745106238	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.09266745106238	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.09266745106238	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.1	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.1	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.1	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.15	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.15	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.15	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.16792151301062	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.16792151301062	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.16792151301062	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.2	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.2	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.2	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.25	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.25	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.25	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.3	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.3	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.3	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.35	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.35	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.35	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.4	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.4	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.4	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.41956156467646	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.41956156467646	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.41956156467646	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.45	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.45	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.45	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.5	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.5	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.5	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.55	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.55	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.55	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.6	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.6	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.6	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.65	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.65	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.65	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.7	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.7	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.7	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.75	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.75	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.75	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.8	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.8	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.8	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.85	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.85	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.85	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.9	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.9	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.9	1
-0.0133009920262335	-0.0133009920262335	0.1800575	148.4446305	5.95	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.95	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.95	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	5.46103520669639	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	5.46103520669639	1
-0.0112608057056545	-0.0112608057056545	76.93522	148.4446305	5.46103520669639	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.46103520669639	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.46103520669639	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	5.63389515169009	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	5.63389515169009	1
-0.0112608057056545	-0.0112608057056545	76.93522	148.4446305	5.63389515169009	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.63389515169009	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.63389515169009	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	5.96078926530417	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	5.96078926530417	1
-0.0112608057056545	-0.0112608057056545	76.93522	148.4446305	5.96078926530417	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	5.96078926530417	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	5.96078926530417	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	6	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	6	1
-0.0112608057056545	-0.0112608057056545	76.93522	148.4446305	6	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	6	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	6	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	6.05	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	6.05	1
-0.0112608057056545	-0.0112608057056545	76.93522	148.4446305	6.05	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	6.05	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	6.05	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	6.1	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	6.1	1
-0.0112608057056545	-0.0112608057056545	76.93522	148.4446305	6.1	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	6.1	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	6.1	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	6.15	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	6.15	1
-0.0112608057056545	-0.0112608057056545	76.93522	148.4446305	6.15	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	6.15	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	6.15	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	6.2	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	6.2	1
-0.0112608057056545	-0.0112608057056545	76.93522	148.4446305	6.2	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	6.2	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	6.2	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	6.25	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	6.25	1
-0.0112608057056545	-0.0112608057056545	76.93522	148.4446305	6.25	1
0.135409174685828	0.135409174685828	148.4446305	149.0570905	6.25	1
-0.001090557531618	-0.001090557531618	149.0570905	197.9916495	6.25	1
-0.021319798022433	-0.021319798022433	0.1800575	60.057755	6.3	1
0.0207634886728326	0.0207634886728326	60.057755	76.93522	6.3	1
